Intersection_ID,starttime,PedAve,Intersection_ID,Latitude,Longitude,LatestCountTotal
192,12:00:00,3,192,42.959435,-78.813934,"20,492"
192,12:00:00,3,192,42.959435,-78.813934,"20,492"
192,12:15:00,2,192,42.959435,-78.813934,"20,492"
192,12:15:00,2,192,42.959435,-78.813934,"20,492"
192,12:30:00,4,192,42.959435,-78.813934,"20,492"
192,12:30:00,4,192,42.959435,-78.813934,"20,492"
192,12:45:00,2,192,42.959435,-78.813934,"20,492"
192,12:45:00,2,192,42.959435,-78.813934,"20,492"
192,13:00:00,4,192,42.959435,-78.813934,"20,492"
192,13:00:00,4,192,42.959435,-78.813934,"20,492"
192,13:15:00,3,192,42.959435,-78.813934,"20,492"
192,13:15:00,3,192,42.959435,-78.813934,"20,492"
192,13:30:00,1,192,42.959435,-78.813934,"20,492"
192,13:30:00,1,192,42.959435,-78.813934,"20,492"
192,13:45:00,3,192,42.959435,-78.813934,"20,492"
192,13:45:00,3,192,42.959435,-78.813934,"20,492"
192,15:00:00,5,192,42.959435,-78.813934,"20,492"
192,15:00:00,5,192,42.959435,-78.813934,"20,492"
192,15:15:00,6,192,42.959435,-78.813934,"20,492"
192,15:15:00,6,192,42.959435,-78.813934,"20,492"
192,15:30:00,5,192,42.959435,-78.813934,"20,492"
192,15:30:00,5,192,42.959435,-78.813934,"20,492"
192,15:45:00,4,192,42.959435,-78.813934,"20,492"
192,15:45:00,4,192,42.959435,-78.813934,"20,492"
192,16:00:00,3,192,42.959435,-78.813934,"20,492"
192,16:00:00,3,192,42.959435,-78.813934,"20,492"
192,16:15:00,3,192,42.959435,-78.813934,"20,492"
192,16:15:00,3,192,42.959435,-78.813934,"20,492"
192,16:30:00,6,192,42.959435,-78.813934,"20,492"
192,16:30:00,6,192,42.959435,-78.813934,"20,492"
192,16:45:00,5,192,42.959435,-78.813934,"20,492"
192,16:45:00,5,192,42.959435,-78.813934,"20,492"
192,17:00:00,4,192,42.959435,-78.813934,"20,492"
192,17:00:00,4,192,42.959435,-78.813934,"20,492"
192,17:15:00,3,192,42.959435,-78.813934,"20,492"
192,17:15:00,3,192,42.959435,-78.813934,"20,492"
192,17:30:00,8,192,42.959435,-78.813934,"20,492"
192,17:30:00,8,192,42.959435,-78.813934,"20,492"
192,17:45:00,5,192,42.959435,-78.813934,"20,492"
192,17:45:00,5,192,42.959435,-78.813934,"20,492"
192,7:00:00,2,192,42.959435,-78.813934,"20,492"
192,7:00:00,2,192,42.959435,-78.813934,"20,492"
192,7:15:00,5,192,42.959435,-78.813934,"20,492"
192,7:15:00,5,192,42.959435,-78.813934,"20,492"
192,7:30:00,5,192,42.959435,-78.813934,"20,492"
192,7:30:00,5,192,42.959435,-78.813934,"20,492"
192,7:45:00,5,192,42.959435,-78.813934,"20,492"
192,7:45:00,5,192,42.959435,-78.813934,"20,492"
192,8:00:00,3,192,42.959435,-78.813934,"20,492"
192,8:00:00,3,192,42.959435,-78.813934,"20,492"
192,8:15:00,4,192,42.959435,-78.813934,"20,492"
192,8:15:00,4,192,42.959435,-78.813934,"20,492"
192,8:30:00,3,192,42.959435,-78.813934,"20,492"
192,8:30:00,3,192,42.959435,-78.813934,"20,492"
192,8:45:00,2,192,42.959435,-78.813934,"20,492"
192,8:45:00,2,192,42.959435,-78.813934,"20,492"
192,9:00:00,4,192,42.959435,-78.813934,"20,492"
192,9:00:00,4,192,42.959435,-78.813934,"20,492"
192,9:15:00,3,192,42.959435,-78.813934,"20,492"
192,9:15:00,3,192,42.959435,-78.813934,"20,492"
192,9:30:00,2,192,42.959435,-78.813934,"20,492"
192,9:30:00,2,192,42.959435,-78.813934,"20,492"
192,9:45:00,4,192,42.959435,-78.813934,"20,492"
192,9:45:00,4,192,42.959435,-78.813934,"20,492"
194,12:00:00,8,194,42.931453,-78.813649,"9,717"
194,12:15:00,5,194,42.931453,-78.813649,"9,717"
194,12:30:00,10,194,42.931453,-78.813649,"9,717"
194,12:45:00,11,194,42.931453,-78.813649,"9,717"
194,13:00:00,10,194,42.931453,-78.813649,"9,717"
194,13:15:00,6,194,42.931453,-78.813649,"9,717"
194,13:30:00,5,194,42.931453,-78.813649,"9,717"
194,13:45:00,5,194,42.931453,-78.813649,"9,717"
194,15:00:00,5,194,42.931453,-78.813649,"9,717"
194,15:15:00,6,194,42.931453,-78.813649,"9,717"
194,15:30:00,10,194,42.931453,-78.813649,"9,717"
194,15:45:00,7,194,42.931453,-78.813649,"9,717"
194,16:00:00,7,194,42.931453,-78.813649,"9,717"
194,16:15:00,8,194,42.931453,-78.813649,"9,717"
194,16:30:00,14,194,42.931453,-78.813649,"9,717"
194,16:45:00,6,194,42.931453,-78.813649,"9,717"
194,17:00:00,15,194,42.931453,-78.813649,"9,717"
194,17:15:00,12,194,42.931453,-78.813649,"9,717"
194,17:30:00,6,194,42.931453,-78.813649,"9,717"
194,17:45:00,8,194,42.931453,-78.813649,"9,717"
194,7:00:00,0,194,42.931453,-78.813649,"9,717"
194,7:15:00,3,194,42.931453,-78.813649,"9,717"
194,7:30:00,6,194,42.931453,-78.813649,"9,717"
194,7:45:00,4,194,42.931453,-78.813649,"9,717"
194,8:00:00,4,194,42.931453,-78.813649,"9,717"
194,8:15:00,7,194,42.931453,-78.813649,"9,717"
194,8:30:00,8,194,42.931453,-78.813649,"9,717"
194,8:45:00,7,194,42.931453,-78.813649,"9,717"
194,9:00:00,4,194,42.931453,-78.813649,"9,717"
194,9:15:00,2,194,42.931453,-78.813649,"9,717"
194,9:30:00,6,194,42.931453,-78.813649,"9,717"
194,9:45:00,5,194,42.931453,-78.813649,"9,717"
198,12:00:00,11,198,42.896934,-78.81401,"10,943"
198,12:15:00,4,198,42.896934,-78.81401,"10,943"
198,12:30:00,9,198,42.896934,-78.81401,"10,943"
198,12:45:00,4,198,42.896934,-78.81401,"10,943"
198,13:00:00,1,198,42.896934,-78.81401,"10,943"
198,13:15:00,3,198,42.896934,-78.81401,"10,943"
198,13:30:00,3,198,42.896934,-78.81401,"10,943"
198,13:45:00,5,198,42.896934,-78.81401,"10,943"
198,15:00:00,9,198,42.896934,-78.81401,"10,943"
198,15:15:00,10,198,42.896934,-78.81401,"10,943"
198,15:30:00,6,198,42.896934,-78.81401,"10,943"
198,15:45:00,9,198,42.896934,-78.81401,"10,943"
198,16:00:00,11,198,42.896934,-78.81401,"10,943"
198,16:15:00,6,198,42.896934,-78.81401,"10,943"
198,16:30:00,10,198,42.896934,-78.81401,"10,943"
198,16:45:00,7,198,42.896934,-78.81401,"10,943"
198,17:00:00,7,198,42.896934,-78.81401,"10,943"
198,17:15:00,5,198,42.896934,-78.81401,"10,943"
198,17:30:00,2,198,42.896934,-78.81401,"10,943"
198,17:45:00,2,198,42.896934,-78.81401,"10,943"
198,7:00:00,3,198,42.896934,-78.81401,"10,943"
198,7:15:00,2,198,42.896934,-78.81401,"10,943"
198,7:30:00,4,198,42.896934,-78.81401,"10,943"
198,7:45:00,4,198,42.896934,-78.81401,"10,943"
198,8:00:00,1,198,42.896934,-78.81401,"10,943"
198,8:15:00,1,198,42.896934,-78.81401,"10,943"
198,8:30:00,5,198,42.896934,-78.81401,"10,943"
198,8:45:00,4,198,42.896934,-78.81401,"10,943"
198,9:00:00,3,198,42.896934,-78.81401,"10,943"
198,9:15:00,5,198,42.896934,-78.81401,"10,943"
198,9:30:00,3,198,42.896934,-78.81401,"10,943"
198,9:45:00,2,198,42.896934,-78.81401,"10,943"
202,12:00:00,2,202,42.884773,-78.814218,"12,968"
202,12:15:00,0,202,42.884773,-78.814218,"12,968"
202,12:30:00,1,202,42.884773,-78.814218,"12,968"
202,12:45:00,2,202,42.884773,-78.814218,"12,968"
202,13:00:00,2,202,42.884773,-78.814218,"12,968"
202,13:15:00,1,202,42.884773,-78.814218,"12,968"
202,13:30:00,3,202,42.884773,-78.814218,"12,968"
202,13:45:00,4,202,42.884773,-78.814218,"12,968"
202,15:00:00,0,202,42.884773,-78.814218,"12,968"
202,15:15:00,4,202,42.884773,-78.814218,"12,968"
202,15:30:00,2,202,42.884773,-78.814218,"12,968"
202,15:45:00,3,202,42.884773,-78.814218,"12,968"
202,16:00:00,1,202,42.884773,-78.814218,"12,968"
202,16:15:00,1,202,42.884773,-78.814218,"12,968"
202,16:30:00,3,202,42.884773,-78.814218,"12,968"
202,16:45:00,4,202,42.884773,-78.814218,"12,968"
202,17:00:00,2,202,42.884773,-78.814218,"12,968"
202,17:15:00,2,202,42.884773,-78.814218,"12,968"
202,17:30:00,5,202,42.884773,-78.814218,"12,968"
202,17:45:00,1,202,42.884773,-78.814218,"12,968"
202,7:00:00,2,202,42.884773,-78.814218,"12,968"
202,7:15:00,1,202,42.884773,-78.814218,"12,968"
202,7:30:00,4,202,42.884773,-78.814218,"12,968"
202,7:45:00,4,202,42.884773,-78.814218,"12,968"
202,8:00:00,1,202,42.884773,-78.814218,"12,968"
202,8:15:00,1,202,42.884773,-78.814218,"12,968"
202,8:30:00,3,202,42.884773,-78.814218,"12,968"
202,8:45:00,2,202,42.884773,-78.814218,"12,968"
202,9:00:00,1,202,42.884773,-78.814218,"12,968"
202,9:15:00,3,202,42.884773,-78.814218,"12,968"
202,9:30:00,2,202,42.884773,-78.814218,"12,968"
202,9:45:00,2,202,42.884773,-78.814218,"12,968"
203,12:00:00,2,203,42.87205,-78.819985,"18,476"
203,12:15:00,2,203,42.87205,-78.819985,"18,476"
203,12:30:00,1,203,42.87205,-78.819985,"18,476"
203,12:45:00,3,203,42.87205,-78.819985,"18,476"
203,13:00:00,2,203,42.87205,-78.819985,"18,476"
203,13:15:00,2,203,42.87205,-78.819985,"18,476"
203,13:30:00,3,203,42.87205,-78.819985,"18,476"
203,13:45:00,4,203,42.87205,-78.819985,"18,476"
203,15:00:00,4,203,42.87205,-78.819985,"18,476"
203,15:15:00,7,203,42.87205,-78.819985,"18,476"
203,15:30:00,10,203,42.87205,-78.819985,"18,476"
203,15:45:00,5,203,42.87205,-78.819985,"18,476"
203,16:00:00,4,203,42.87205,-78.819985,"18,476"
203,16:15:00,3,203,42.87205,-78.819985,"18,476"
203,16:30:00,8,203,42.87205,-78.819985,"18,476"
203,16:45:00,3,203,42.87205,-78.819985,"18,476"
203,17:00:00,6,203,42.87205,-78.819985,"18,476"
203,17:15:00,2,203,42.87205,-78.819985,"18,476"
203,17:30:00,4,203,42.87205,-78.819985,"18,476"
203,17:45:00,2,203,42.87205,-78.819985,"18,476"
203,7:00:00,4,203,42.87205,-78.819985,"18,476"
203,7:15:00,8,203,42.87205,-78.819985,"18,476"
203,7:30:00,3,203,42.87205,-78.819985,"18,476"
203,7:45:00,4,203,42.87205,-78.819985,"18,476"
203,8:00:00,7,203,42.87205,-78.819985,"18,476"
203,8:15:00,4,203,42.87205,-78.819985,"18,476"
203,8:30:00,3,203,42.87205,-78.819985,"18,476"
203,8:45:00,2,203,42.87205,-78.819985,"18,476"
203,9:00:00,4,203,42.87205,-78.819985,"18,476"
203,9:15:00,2,203,42.87205,-78.819985,"18,476"
203,9:30:00,3,203,42.87205,-78.819985,"18,476"
203,9:45:00,1,203,42.87205,-78.819985,"18,476"
207,12:00:00,1,207,42.864753,-78.825365,"16,792"
207,12:15:00,2,207,42.864753,-78.825365,"16,792"
207,12:30:00,1,207,42.864753,-78.825365,"16,792"
207,12:45:00,1,207,42.864753,-78.825365,"16,792"
207,13:00:00,1,207,42.864753,-78.825365,"16,792"
207,13:15:00,1,207,42.864753,-78.825365,"16,792"
207,13:30:00,0,207,42.864753,-78.825365,"16,792"
207,13:45:00,0,207,42.864753,-78.825365,"16,792"
207,15:00:00,1,207,42.864753,-78.825365,"16,792"
207,15:15:00,1,207,42.864753,-78.825365,"16,792"
207,15:30:00,2,207,42.864753,-78.825365,"16,792"
207,15:45:00,4,207,42.864753,-78.825365,"16,792"
207,16:00:00,1,207,42.864753,-78.825365,"16,792"
207,16:15:00,2,207,42.864753,-78.825365,"16,792"
207,16:30:00,1,207,42.864753,-78.825365,"16,792"
207,16:45:00,1,207,42.864753,-78.825365,"16,792"
207,17:00:00,1,207,42.864753,-78.825365,"16,792"
207,17:15:00,1,207,42.864753,-78.825365,"16,792"
207,17:30:00,3,207,42.864753,-78.825365,"16,792"
207,17:45:00,1,207,42.864753,-78.825365,"16,792"
207,7:00:00,0,207,42.864753,-78.825365,"16,792"
207,7:15:00,1,207,42.864753,-78.825365,"16,792"
207,7:30:00,1,207,42.864753,-78.825365,"16,792"
207,7:45:00,1,207,42.864753,-78.825365,"16,792"
207,8:00:00,1,207,42.864753,-78.825365,"16,792"
207,8:15:00,2,207,42.864753,-78.825365,"16,792"
207,8:30:00,0,207,42.864753,-78.825365,"16,792"
207,8:45:00,0,207,42.864753,-78.825365,"16,792"
207,9:00:00,0,207,42.864753,-78.825365,"16,792"
207,9:15:00,1,207,42.864753,-78.825365,"16,792"
207,9:30:00,1,207,42.864753,-78.825365,"16,792"
207,9:45:00,0,207,42.864753,-78.825365,"16,792"
208,12:00:00,3,208,42.866587,-78.823953,"17,882"
208,12:15:00,9,208,42.866587,-78.823953,"17,882"
208,12:30:00,7,208,42.866587,-78.823953,"17,882"
208,12:45:00,5,208,42.866587,-78.823953,"17,882"
208,13:00:00,6,208,42.866587,-78.823953,"17,882"
208,13:15:00,9,208,42.866587,-78.823953,"17,882"
208,13:30:00,5,208,42.866587,-78.823953,"17,882"
208,13:45:00,2,208,42.866587,-78.823953,"17,882"
208,15:00:00,5,208,42.866587,-78.823953,"17,882"
208,15:15:00,7,208,42.866587,-78.823953,"17,882"
208,15:30:00,7,208,42.866587,-78.823953,"17,882"
208,15:45:00,7,208,42.866587,-78.823953,"17,882"
208,16:00:00,4,208,42.866587,-78.823953,"17,882"
208,16:15:00,3,208,42.866587,-78.823953,"17,882"
208,16:30:00,6,208,42.866587,-78.823953,"17,882"
208,16:45:00,3,208,42.866587,-78.823953,"17,882"
208,17:00:00,5,208,42.866587,-78.823953,"17,882"
208,17:15:00,8,208,42.866587,-78.823953,"17,882"
208,17:30:00,5,208,42.866587,-78.823953,"17,882"
208,17:45:00,7,208,42.866587,-78.823953,"17,882"
208,7:00:00,10,208,42.866587,-78.823953,"17,882"
208,7:15:00,5,208,42.866587,-78.823953,"17,882"
208,7:30:00,5,208,42.866587,-78.823953,"17,882"
208,7:45:00,3,208,42.866587,-78.823953,"17,882"
208,8:00:00,3,208,42.866587,-78.823953,"17,882"
208,8:15:00,5,208,42.866587,-78.823953,"17,882"
208,8:30:00,2,208,42.866587,-78.823953,"17,882"
208,8:45:00,1,208,42.866587,-78.823953,"17,882"
208,9:00:00,2,208,42.866587,-78.823953,"17,882"
208,9:15:00,4,208,42.866587,-78.823953,"17,882"
208,9:30:00,2,208,42.866587,-78.823953,"17,882"
208,9:45:00,2,208,42.866587,-78.823953,"17,882"
209,12:00:00,4,209,42.859785,-78.825545,"11,824"
209,12:15:00,4,209,42.859785,-78.825545,"11,824"
209,12:30:00,0,209,42.859785,-78.825545,"11,824"
209,12:45:00,0,209,42.859785,-78.825545,"11,824"
209,13:00:00,1,209,42.859785,-78.825545,"11,824"
209,13:15:00,3,209,42.859785,-78.825545,"11,824"
209,13:30:00,1,209,42.859785,-78.825545,"11,824"
209,13:45:00,1,209,42.859785,-78.825545,"11,824"
209,15:00:00,2,209,42.859785,-78.825545,"11,824"
209,15:15:00,8,209,42.859785,-78.825545,"11,824"
209,15:30:00,4,209,42.859785,-78.825545,"11,824"
209,15:45:00,2,209,42.859785,-78.825545,"11,824"
209,16:00:00,2,209,42.859785,-78.825545,"11,824"
209,16:15:00,2,209,42.859785,-78.825545,"11,824"
209,16:30:00,1,209,42.859785,-78.825545,"11,824"
209,16:45:00,3,209,42.859785,-78.825545,"11,824"
209,17:00:00,1,209,42.859785,-78.825545,"11,824"
209,17:15:00,0,209,42.859785,-78.825545,"11,824"
209,17:30:00,1,209,42.859785,-78.825545,"11,824"
209,17:45:00,4,209,42.859785,-78.825545,"11,824"
209,7:00:00,1,209,42.859785,-78.825545,"11,824"
209,7:15:00,15,209,42.859785,-78.825545,"11,824"
209,7:30:00,4,209,42.859785,-78.825545,"11,824"
209,7:45:00,16,209,42.859785,-78.825545,"11,824"
209,8:00:00,12,209,42.859785,-78.825545,"11,824"
209,8:15:00,11,209,42.859785,-78.825545,"11,824"
209,8:30:00,6,209,42.859785,-78.825545,"11,824"
209,8:45:00,3,209,42.859785,-78.825545,"11,824"
209,9:00:00,1,209,42.859785,-78.825545,"11,824"
209,9:15:00,5,209,42.859785,-78.825545,"11,824"
209,9:30:00,1,209,42.859785,-78.825545,"11,824"
209,9:45:00,0,209,42.859785,-78.825545,"11,824"
666,12:00:00,6,666,42.889739,-78.814156,"8,498"
666,12:15:00,4,666,42.889739,-78.814156,"8,498"
666,12:30:00,5,666,42.889739,-78.814156,"8,498"
666,12:45:00,3,666,42.889739,-78.814156,"8,498"
666,13:00:00,5,666,42.889739,-78.814156,"8,498"
666,13:15:00,3,666,42.889739,-78.814156,"8,498"
666,13:30:00,6,666,42.889739,-78.814156,"8,498"
666,13:45:00,9,666,42.889739,-78.814156,"8,498"
666,15:00:00,11,666,42.889739,-78.814156,"8,498"
666,15:15:00,14,666,42.889739,-78.814156,"8,498"
666,15:30:00,7,666,42.889739,-78.814156,"8,498"
666,15:45:00,7,666,42.889739,-78.814156,"8,498"
666,16:00:00,13,666,42.889739,-78.814156,"8,498"
666,16:15:00,5,666,42.889739,-78.814156,"8,498"
666,16:30:00,13,666,42.889739,-78.814156,"8,498"
666,16:45:00,12,666,42.889739,-78.814156,"8,498"
666,17:00:00,5,666,42.889739,-78.814156,"8,498"
666,17:15:00,13,666,42.889739,-78.814156,"8,498"
666,17:30:00,4,666,42.889739,-78.814156,"8,498"
666,17:45:00,12,666,42.889739,-78.814156,"8,498"
666,7:00:00,6,666,42.889739,-78.814156,"8,498"
666,7:15:00,13,666,42.889739,-78.814156,"8,498"
666,7:30:00,8,666,42.889739,-78.814156,"8,498"
666,7:45:00,4,666,42.889739,-78.814156,"8,498"
666,8:00:00,3,666,42.889739,-78.814156,"8,498"
666,8:15:00,6,666,42.889739,-78.814156,"8,498"
666,8:30:00,6,666,42.889739,-78.814156,"8,498"
666,8:45:00,1,666,42.889739,-78.814156,"8,498"
666,9:00:00,2,666,42.889739,-78.814156,"8,498"
666,9:15:00,4,666,42.889739,-78.814156,"8,498"
666,9:30:00,2,666,42.889739,-78.814156,"8,498"
666,9:45:00,3,666,42.889739,-78.814156,"8,498"
959,12:00:00,2,959,42.877921,-78.815801,"12,522"
959,12:15:00,0,959,42.877921,-78.815801,"12,522"
959,12:30:00,0,959,42.877921,-78.815801,"12,522"
959,12:45:00,1,959,42.877921,-78.815801,"12,522"
959,13:00:00,1,959,42.877921,-78.815801,"12,522"
959,13:15:00,2,959,42.877921,-78.815801,"12,522"
959,13:30:00,1,959,42.877921,-78.815801,"12,522"
959,13:45:00,1,959,42.877921,-78.815801,"12,522"
959,15:00:00,1,959,42.877921,-78.815801,"12,522"
959,15:15:00,2,959,42.877921,-78.815801,"12,522"
959,15:30:00,1,959,42.877921,-78.815801,"12,522"
959,15:45:00,2,959,42.877921,-78.815801,"12,522"
959,16:00:00,1,959,42.877921,-78.815801,"12,522"
959,16:15:00,4,959,42.877921,-78.815801,"12,522"
959,16:30:00,2,959,42.877921,-78.815801,"12,522"
959,16:45:00,3,959,42.877921,-78.815801,"12,522"
959,17:00:00,1,959,42.877921,-78.815801,"12,522"
959,17:15:00,1,959,42.877921,-78.815801,"12,522"
959,17:30:00,1,959,42.877921,-78.815801,"12,522"
959,17:45:00,2,959,42.877921,-78.815801,"12,522"
959,7:00:00,5,959,42.877921,-78.815801,"12,522"
959,7:15:00,2,959,42.877921,-78.815801,"12,522"
959,7:30:00,0,959,42.877921,-78.815801,"12,522"
959,7:45:00,1,959,42.877921,-78.815801,"12,522"
959,8:00:00,1,959,42.877921,-78.815801,"12,522"
959,8:15:00,3,959,42.877921,-78.815801,"12,522"
959,8:30:00,3,959,42.877921,-78.815801,"12,522"
959,8:45:00,2,959,42.877921,-78.815801,"12,522"
959,9:00:00,1,959,42.877921,-78.815801,"12,522"
959,9:15:00,2,959,42.877921,-78.815801,"12,522"
959,9:30:00,1,959,42.877921,-78.815801,"12,522"
959,9:45:00,2,959,42.877921,-78.815801,"12,522"
1334,12:00:00,10,1334,42.943408,-78.813658,"8,614"
1334,12:15:00,5,1334,42.943408,-78.813658,"8,614"
1334,12:30:00,7,1334,42.943408,-78.813658,"8,614"
1334,12:45:00,8,1334,42.943408,-78.813658,"8,614"
1334,13:00:00,15,1334,42.943408,-78.813658,"8,614"
1334,13:15:00,16,1334,42.943408,-78.813658,"8,614"
1334,13:30:00,10,1334,42.943408,-78.813658,"8,614"
1334,13:45:00,13,1334,42.943408,-78.813658,"8,614"
1334,15:00:00,14,1334,42.943408,-78.813658,"8,614"
1334,15:15:00,12,1334,42.943408,-78.813658,"8,614"
1334,15:30:00,13,1334,42.943408,-78.813658,"8,614"
1334,15:45:00,16,1334,42.943408,-78.813658,"8,614"
1334,16:00:00,8,1334,42.943408,-78.813658,"8,614"
1334,16:15:00,10,1334,42.943408,-78.813658,"8,614"
1334,16:30:00,13,1334,42.943408,-78.813658,"8,614"
1334,16:45:00,14,1334,42.943408,-78.813658,"8,614"
1334,17:00:00,18,1334,42.943408,-78.813658,"8,614"
1334,17:15:00,17,1334,42.943408,-78.813658,"8,614"
1334,17:30:00,10,1334,42.943408,-78.813658,"8,614"
1334,17:45:00,10,1334,42.943408,-78.813658,"8,614"
1334,7:00:00,0,1334,42.943408,-78.813658,"8,614"
1334,7:15:00,2,1334,42.943408,-78.813658,"8,614"
1334,7:30:00,2,1334,42.943408,-78.813658,"8,614"
1334,7:45:00,5,1334,42.943408,-78.813658,"8,614"
1334,8:00:00,5,1334,42.943408,-78.813658,"8,614"
1334,8:15:00,3,1334,42.943408,-78.813658,"8,614"
1334,8:30:00,4,1334,42.943408,-78.813658,"8,614"
1334,8:45:00,6,1334,42.943408,-78.813658,"8,614"
1334,9:00:00,4,1334,42.943408,-78.813658,"8,614"
1334,9:15:00,3,1334,42.943408,-78.813658,"8,614"
1334,9:30:00,8,1334,42.943408,-78.813658,"8,614"
1334,9:45:00,3,1334,42.943408,-78.813658,"8,614"
1335,12:00:00,16,1335,42.922659,-78.81367,"10,106"
1335,12:15:00,14,1335,42.922659,-78.81367,"10,106"
1335,12:30:00,15,1335,42.922659,-78.81367,"10,106"
1335,12:45:00,12,1335,42.922659,-78.81367,"10,106"
1335,13:00:00,19,1335,42.922659,-78.81367,"10,106"
1335,13:15:00,14,1335,42.922659,-78.81367,"10,106"
1335,13:30:00,8,1335,42.922659,-78.81367,"10,106"
1335,13:45:00,10,1335,42.922659,-78.81367,"10,106"
1335,15:00:00,21,1335,42.922659,-78.81367,"10,106"
1335,15:15:00,9,1335,42.922659,-78.81367,"10,106"
1335,15:30:00,16,1335,42.922659,-78.81367,"10,106"
1335,15:45:00,16,1335,42.922659,-78.81367,"10,106"
1335,16:00:00,23,1335,42.922659,-78.81367,"10,106"
1335,16:15:00,12,1335,42.922659,-78.81367,"10,106"
1335,16:30:00,21,1335,42.922659,-78.81367,"10,106"
1335,16:45:00,26,1335,42.922659,-78.81367,"10,106"
1335,17:00:00,18,1335,42.922659,-78.81367,"10,106"
1335,17:15:00,20,1335,42.922659,-78.81367,"10,106"
1335,17:30:00,15,1335,42.922659,-78.81367,"10,106"
1335,17:45:00,14,1335,42.922659,-78.81367,"10,106"
1335,7:00:00,8,1335,42.922659,-78.81367,"10,106"
1335,7:15:00,16,1335,42.922659,-78.81367,"10,106"
1335,7:30:00,11,1335,42.922659,-78.81367,"10,106"
1335,7:45:00,17,1335,42.922659,-78.81367,"10,106"
1335,8:00:00,16,1335,42.922659,-78.81367,"10,106"
1335,8:15:00,17,1335,42.922659,-78.81367,"10,106"
1335,8:30:00,8,1335,42.922659,-78.81367,"10,106"
1335,8:45:00,10,1335,42.922659,-78.81367,"10,106"
1335,9:00:00,16,1335,42.922659,-78.81367,"10,106"
1335,9:15:00,7,1335,42.922659,-78.81367,"10,106"
1335,9:30:00,12,1335,42.922659,-78.81367,"10,106"
1335,9:45:00,11,1335,42.922659,-78.81367,"10,106"
1336,12:00:00,3,1336,42.909764,-78.813708,"9,137"
1336,12:15:00,13,1336,42.909764,-78.813708,"9,137"
1336,12:30:00,10,1336,42.909764,-78.813708,"9,137"
1336,12:45:00,12,1336,42.909764,-78.813708,"9,137"
1336,13:00:00,5,1336,42.909764,-78.813708,"9,137"
1336,13:15:00,8,1336,42.909764,-78.813708,"9,137"
1336,13:30:00,13,1336,42.909764,-78.813708,"9,137"
1336,13:45:00,6,1336,42.909764,-78.813708,"9,137"
1336,15:00:00,12,1336,42.909764,-78.813708,"9,137"
1336,15:15:00,7,1336,42.909764,-78.813708,"9,137"
1336,15:30:00,14,1336,42.909764,-78.813708,"9,137"
1336,15:45:00,8,1336,42.909764,-78.813708,"9,137"
1336,16:00:00,16,1336,42.909764,-78.813708,"9,137"
1336,16:15:00,11,1336,42.909764,-78.813708,"9,137"
1336,16:30:00,13,1336,42.909764,-78.813708,"9,137"
1336,16:45:00,12,1336,42.909764,-78.813708,"9,137"
1336,17:00:00,13,1336,42.909764,-78.813708,"9,137"
1336,17:15:00,11,1336,42.909764,-78.813708,"9,137"
1336,17:30:00,13,1336,42.909764,-78.813708,"9,137"
1336,17:45:00,12,1336,42.909764,-78.813708,"9,137"
1336,7:00:00,3,1336,42.909764,-78.813708,"9,137"
1336,7:15:00,5,1336,42.909764,-78.813708,"9,137"
1336,7:30:00,4,1336,42.909764,-78.813708,"9,137"
1336,7:45:00,5,1336,42.909764,-78.813708,"9,137"
1336,8:00:00,7,1336,42.909764,-78.813708,"9,137"
1336,8:15:00,4,1336,42.909764,-78.813708,"9,137"
1336,8:30:00,7,1336,42.909764,-78.813708,"9,137"
1336,8:45:00,3,1336,42.909764,-78.813708,"9,137"
1336,9:00:00,7,1336,42.909764,-78.813708,"9,137"
1336,9:15:00,6,1336,42.909764,-78.813708,"9,137"
1336,9:30:00,5,1336,42.909764,-78.813708,"9,137"
1336,9:45:00,7,1336,42.909764,-78.813708,"9,137"
1337,12:00:00,6,1337,42.94029,-78.813654,"9,486"
1337,12:15:00,5,1337,42.94029,-78.813654,"9,486"
1337,12:30:00,6,1337,42.94029,-78.813654,"9,486"
1337,12:45:00,7,1337,42.94029,-78.813654,"9,486"
1337,13:00:00,9,1337,42.94029,-78.813654,"9,486"
1337,13:15:00,12,1337,42.94029,-78.813654,"9,486"
1337,13:30:00,6,1337,42.94029,-78.813654,"9,486"
1337,13:45:00,4,1337,42.94029,-78.813654,"9,486"
1337,15:00:00,11,1337,42.94029,-78.813654,"9,486"
1337,15:15:00,30,1337,42.94029,-78.813654,"9,486"
1337,15:30:00,16,1337,42.94029,-78.813654,"9,486"
1337,15:45:00,17,1337,42.94029,-78.813654,"9,486"
1337,16:00:00,17,1337,42.94029,-78.813654,"9,486"
1337,16:15:00,12,1337,42.94029,-78.813654,"9,486"
1337,16:30:00,8,1337,42.94029,-78.813654,"9,486"
1337,16:45:00,15,1337,42.94029,-78.813654,"9,486"
1337,17:00:00,13,1337,42.94029,-78.813654,"9,486"
1337,17:15:00,12,1337,42.94029,-78.813654,"9,486"
1337,17:30:00,13,1337,42.94029,-78.813654,"9,486"
1337,17:45:00,6,1337,42.94029,-78.813654,"9,486"
1337,7:00:00,4,1337,42.94029,-78.813654,"9,486"
1337,7:15:00,1,1337,42.94029,-78.813654,"9,486"
1337,7:30:00,2,1337,42.94029,-78.813654,"9,486"
1337,7:45:00,4,1337,42.94029,-78.813654,"9,486"
